name,title,description,pubmed_id,platform,platform_technology_type,feature_count,channel_count,sample_count,value_type,reference_series,order,file_location,num_L1000_genes,target_column,num_classes,class_distribution,class_mapping
GDS4193,Quiescent systemic lupus erythematosus: peripheral blood B cells,Analysis of B cells sorted from the peripheral blood of patients with quiescent lupus (inactive > 6 months). B cell activation and production of a wide variety of autoantibodies appear central to lupus development. Results provide insight into molecular mechanisms underlying systemic lupus.,21886837,GPL570,in situ oligonucleotide,54675,1,26,transformed count,GSE30153,none,data/GEO_v2/datasets/GDS4193.csv,914,disease state,2,"{'inactive lupus': 17, 'healthy control': 9}","{'inactive lupus': 0, 'healthy control': 1}"
GDS3797,beta-TrCP inhibition and androgen ablation effects on prostate cancer cell line LAPC4,"Analysis of androgen-sensitive LAPC4 prostate cancer cells following beta-TrCP knockdown and androgen ablation. beta-TrCP inhibition reduces prostate cancer growth, showing an additive effect with androgen ablation. Results provide insight into the molecular basis of beta-TrCP inhibition.",20140206,GPL571,in situ oligonucleotide,22277,1,4,transformed count,GSE19141,none,data/GEO_v2/datasets/GDS3797.csv,958,genotype/variation,2,"{'control': 2, 'beta-TrCP knockdown': 2}","{'control': 0, 'beta-TrCP knockdown': 1}"
GDS3797,beta-TrCP inhibition and androgen ablation effects on prostate cancer cell line LAPC4,"Analysis of androgen-sensitive LAPC4 prostate cancer cells following beta-TrCP knockdown and androgen ablation. beta-TrCP inhibition reduces prostate cancer growth, showing an additive effect with androgen ablation. Results provide insight into the molecular basis of beta-TrCP inhibition.",20140206,GPL571,in situ oligonucleotide,22277,1,4,transformed count,GSE19141,none,data/GEO_v2/datasets/GDS3797.csv,958,growth protocol,2,"{'FCS (control)': 2, 'CSS (androgen ablation)': 2}","{'FCS (control)': 0, 'CSS (androgen ablation)': 1}"
GDS5093,Acute Dengue patients: whole blood,Analysis of blood from patients with acute Dengue virus (DENV) infection and during convalescence. Dengue is a mosquito-borne infectious disease and Dengue Hemorrhagic Fever is a life-threatening illness. Results provide insight into molecular mechanisms underlying host response to DENV infection.,24981333,GPL13158,in situ oligonucleotide,54715,1,56,transformed count,GSE51808,none,data/GEO_v2/datasets/GDS5093.csv,975,infection,2,"{'Dengue virus': 47, 'control': 9}","{'Dengue virus': 0, 'control': 1}"
GDS5093,Acute Dengue patients: whole blood,Analysis of blood from patients with acute Dengue virus (DENV) infection and during convalescence. Dengue is a mosquito-borne infectious disease and Dengue Hemorrhagic Fever is a life-threatening illness. Results provide insight into molecular mechanisms underlying host response to DENV infection.,24981333,GPL13158,in situ oligonucleotide,54715,1,56,transformed count,GSE51808,none,data/GEO_v2/datasets/GDS5093.csv,975,disease state,4,"{'Convalescent': 19, 'Dengue Fever': 18, 'Dengue Hemorrhagic Fever': 10, 'healthy control': 9}","{'Convalescent': 1, 'Dengue Fever': 0, 'Dengue Hemorrhagic Fever': 0, 'healthy control': 0}"
GDS5093,Acute Dengue patients: whole blood,Analysis of blood from patients with acute Dengue virus (DENV) infection and during convalescence. Dengue is a mosquito-borne infectious disease and Dengue Hemorrhagic Fever is a life-threatening illness. Results provide insight into molecular mechanisms underlying host response to DENV infection.,24981333,GPL13158,in situ oligonucleotide,54715,1,56,transformed count,GSE51808,none,data/GEO_v2/datasets/GDS5093.csv,975,disease state,4,"{'Convalescent': 19, 'Dengue Fever': 18, 'Dengue Hemorrhagic Fever': 10, 'healthy control': 9}","{'Convalescent': 0, 'Dengue Fever': 1, 'Dengue Hemorrhagic Fever': 1, 'healthy control': 0}"
GDS4314,Diabetic ischemic heart failure patients: non-infarcted left ventricle,"Analysis of left ventricle cardiac biopsies taken from the vital, non-infarcted zone of diabetic patients with ischemic heart failure (HF). Increased morbidity and mortality are associated with ischemic HF in diabetic patients. Results provide insight into the underlying pathogenetic mechanisms.",22427379,GPL6244,in situ oligonucleotide,33297,1,24,transformed count,GSE26887,none,data/GEO_v2/datasets/GDS4314.csv,959,disease state,3,"{'non-diabetic, heart failure': 12, 'diabetic, heart failure': 7, 'control': 5}","{'non-diabetic, heart failure': 0, 'diabetic, heart failure': 0, 'control': 1}"
GDS4314,Diabetic ischemic heart failure patients: non-infarcted left ventricle,"Analysis of left ventricle cardiac biopsies taken from the vital, non-infarcted zone of diabetic patients with ischemic heart failure (HF). Increased morbidity and mortality are associated with ischemic HF in diabetic patients. Results provide insight into the underlying pathogenetic mechanisms.",22427379,GPL6244,in situ oligonucleotide,33297,1,24,transformed count,GSE26887,none,data/GEO_v2/datasets/GDS4314.csv,959,disease state,3,"{'non-diabetic, heart failure': 12, 'diabetic, heart failure': 7, 'control': 5}","{'non-diabetic, heart failure': 0, 'diabetic, heart failure': 1, 'control': 0}"
GDS4314,Diabetic ischemic heart failure patients: non-infarcted left ventricle,"Analysis of left ventricle cardiac biopsies taken from the vital, non-infarcted zone of diabetic patients with ischemic heart failure (HF). Increased morbidity and mortality are associated with ischemic HF in diabetic patients. Results provide insight into the underlying pathogenetic mechanisms.",22427379,GPL6244,in situ oligonucleotide,33297,1,24,transformed count,GSE26887,none,data/GEO_v2/datasets/GDS4314.csv,959,disease state,3,"{'non-diabetic, heart failure': 12, 'diabetic, heart failure': 7, 'control': 5}","{'non-diabetic, heart failure': 1, 'diabetic, heart failure': 0, 'control': 0}"
GDS6177,Acute alcohol consumption effect on whole blood (control group): time course,"Analysis of blood from subjects administered orange juice w/o alcohol. Blood collected at time points corresponding to collection times for the alcohol group in GDS4938. These results, together with those from GDS4938, provide insight into molecular response of blood during acute ethanol exposure.",23883607,GPL570,in situ oligonucleotide,54675,1,25,transformed count,GSE20489,none,data/GEO_v2/datasets/GDS6177.csv,958,protocol,2,"{'orange juice': 20, 'control': 5}","{'orange juice': 0, 'control': 1}"
GDS3952,Breast cancer patients: peripheral blood mononuclear cells,"Analysis of PBMCs from breast cancer patients, patients with benign breast abnormalities, healthy individuals, and patients with other types of cancer (GI, brain). These results, together with results from a murine breast cancer model, provide insight into developing a human breast tumor predictor.",21781289,GPL570,in situ oligonucleotide,54675,1,162,transformed count,GSE27567,none,data/GEO_v2/datasets/GDS3952.csv,958,disease state,6,"{'malignant breast cancer': 51, 'benign breast abnormalities': 37, 'healthy': 31, 'ectopic (gastrointestinal and brain) cancers': 22, 'Post-Surgery (malignant)': 15, 'Pre-Surgery (malignant)': 6}","{'malignant breast cancer': 1, 'benign breast abnormalities': 0, 'healthy': 0, 'ectopic (gastrointestinal and brain) cancers': 0, 'Post-Surgery (malignant)': 0, 'Pre-Surgery (malignant)': 0}"
GDS3952,Breast cancer patients: peripheral blood mononuclear cells,"Analysis of PBMCs from breast cancer patients, patients with benign breast abnormalities, healthy individuals, and patients with other types of cancer (GI, brain). These results, together with results from a murine breast cancer model, provide insight into developing a human breast tumor predictor.",21781289,GPL570,in situ oligonucleotide,54675,1,162,transformed count,GSE27567,none,data/GEO_v2/datasets/GDS3952.csv,958,disease state,6,"{'malignant breast cancer': 51, 'benign breast abnormalities': 37, 'healthy': 31, 'ectopic (gastrointestinal and brain) cancers': 22, 'Post-Surgery (malignant)': 15, 'Pre-Surgery (malignant)': 6}","{'malignant breast cancer': 0, 'benign breast abnormalities': 1, 'healthy': 1, 'ectopic (gastrointestinal and brain) cancers': 0, 'Post-Surgery (malignant)': 0, 'Pre-Surgery (malignant)': 0}"
GDS3952,Breast cancer patients: peripheral blood mononuclear cells,"Analysis of PBMCs from breast cancer patients, patients with benign breast abnormalities, healthy individuals, and patients with other types of cancer (GI, brain). These results, together with results from a murine breast cancer model, provide insight into developing a human breast tumor predictor.",21781289,GPL570,in situ oligonucleotide,54675,1,162,transformed count,GSE27567,none,data/GEO_v2/datasets/GDS3952.csv,958,disease state,6,"{'malignant breast cancer': 51, 'benign breast abnormalities': 37, 'healthy': 31, 'ectopic (gastrointestinal and brain) cancers': 22, 'Post-Surgery (malignant)': 15, 'Pre-Surgery (malignant)': 6}","{'malignant breast cancer': 0, 'benign breast abnormalities': 0, 'healthy': 0, 'ectopic (gastrointestinal and brain) cancers': 1, 'Post-Surgery (malignant)': 0, 'Pre-Surgery (malignant)': 0}"
GDS4549,Pulmonary fibrosis with associated pulmonary hypertension: lung explants,"Analysis of lung from pulmonary fibrosis (PF) patients divided into different groups based on the mean pulmonary arterial pressure (mPAP): severe pulmonary hypertension (PH) group, intermediate PH group, NoPH group. Results provide insight into the pathobiology of PF with associated PH.",21835902,GPL6244,in situ oligonucleotide,33297,1,116,transformed count,GSE24988,none,data/GEO_v2/datasets/GDS4549.csv,959,disease state,4,"{'PF + intermediate PH': 45, 'PH validation set': 32, 'PF + no PH': 22, 'PF + severe PH': 17}","{'PF + intermediate PH': 0, 'PH validation set': 0, 'PF + no PH': 0, 'PF + severe PH': 1}"
GDS4549,Pulmonary fibrosis with associated pulmonary hypertension: lung explants,"Analysis of lung from pulmonary fibrosis (PF) patients divided into different groups based on the mean pulmonary arterial pressure (mPAP): severe pulmonary hypertension (PH) group, intermediate PH group, NoPH group. Results provide insight into the pathobiology of PF with associated PH.",21835902,GPL6244,in situ oligonucleotide,33297,1,116,transformed count,GSE24988,none,data/GEO_v2/datasets/GDS4549.csv,959,disease state,4,"{'PF + intermediate PH': 45, 'PH validation set': 32, 'PF + no PH': 22, 'PF + severe PH': 17}","{'PF + intermediate PH': 0, 'PH validation set': 0, 'PF + no PH': 1, 'PF + severe PH': 0}"
GDS4549,Pulmonary fibrosis with associated pulmonary hypertension: lung explants,"Analysis of lung from pulmonary fibrosis (PF) patients divided into different groups based on the mean pulmonary arterial pressure (mPAP): severe pulmonary hypertension (PH) group, intermediate PH group, NoPH group. Results provide insight into the pathobiology of PF with associated PH.",21835902,GPL6244,in situ oligonucleotide,33297,1,116,transformed count,GSE24988,none,data/GEO_v2/datasets/GDS4549.csv,959,disease state,4,"{'PF + intermediate PH': 45, 'PH validation set': 32, 'PF + no PH': 22, 'PF + severe PH': 17}","{'PF + intermediate PH': 1, 'PH validation set': 0, 'PF + no PH': 0, 'PF + severe PH': 0}"
GDS223,Microarray technology comparison (HG-U95A),Part of a comparison of spotted long oligonucleotide arrays with in situ synthesized 25-mer arrays. Examination of amplified and unamplified K562 erythroleukemia RNA and Stratagene Universal Human Reference RNA.,12805270,GPL8300,in situ oligonucleotide,12625,1,5,transformed count,GSE344,none,data/GEO_v2/datasets/GDS223.csv,827,cell type,2,"{'Universal reference': 3, 'K562 erythroleukemia': 2}","{'Universal reference': 0, 'K562 erythroleukemia': 1}"
GDS4818,Inflammatory breast cancer cell line response to TIG1 depletion,"Analysis of SUM149 inflammatory breast cancer (IBC) cells depleted for TIG1. TIG1 depletion decreased IBC cell proliferation, migration, and invasion in vitro and inhibited tumor growth of IBC cells in vivo. Results provide insight into the role of TIG1 in the pathogenesis and progression of IBC.",24014597,GPL570,in situ oligonucleotide,54675,1,6,transformed count,GSE30543,none,data/GEO_v2/datasets/GDS4818.csv,958,genotype/variation,2,"{'TIG1 depletion': 3, 'control': 3}","{'TIG1 depletion': 0, 'control': 1}"
GDS1557,Atrial and ventricular myocardium comparison (HG-U133B),"Analysis of right atria and left ventricles of hearts. While both the ventricle and atrium contract, the atrium is also a source and target for neurohumoral signals. Results provide insight into the molecular basis for the ultrastructural and functional differences between the atrium and ventricle.","['15877233', '15817885']",GPL97,in situ oligonucleotide,22645,1,25,transformed count,GSE2240,none,data/GEO_v2/datasets/GDS1557.csv,288,tissue,2,"{'atrium': 20, 'ventricle': 5}","{'atrium': 0, 'ventricle': 1}"
GDS5088,"First, second and third trimester pregnancy: maternal cell-free plasma","Analysis of cell-free plasma from pregnant women during the first, second, third trimesters and immediately post-partum. Results provide insight into a noninvasive means to monitor the expression status of many tissues and measure temporal expression of genes longitudinally during development.",24799715,GPL6244,in situ oligonucleotide,33297,1,48,transformed count,GSE56899,none,data/GEO_v2/datasets/GDS5088.csv,959,development stage,5,"{'pregnancy_trimester 1': 11, 'pregnancy_trimester 2': 11, 'pregnancy_trimester 3': 11, 'Post-Partum': 11, 'Non-Pregnant': 4}","{'pregnancy_trimester 1': 0, 'pregnancy_trimester 2': 0, 'pregnancy_trimester 3': 0, 'Post-Partum': 0, 'Non-Pregnant': 1}"
GDS5088,"First, second and third trimester pregnancy: maternal cell-free plasma","Analysis of cell-free plasma from pregnant women during the first, second, third trimesters and immediately post-partum. Results provide insight into a noninvasive means to monitor the expression status of many tissues and measure temporal expression of genes longitudinally during development.",24799715,GPL6244,in situ oligonucleotide,33297,1,48,transformed count,GSE56899,none,data/GEO_v2/datasets/GDS5088.csv,959,development stage,5,"{'pregnancy_trimester 1': 11, 'pregnancy_trimester 2': 11, 'pregnancy_trimester 3': 11, 'Post-Partum': 11, 'Non-Pregnant': 4}","{'pregnancy_trimester 1': 0, 'pregnancy_trimester 2': 0, 'pregnancy_trimester 3': 0, 'Post-Partum': 1, 'Non-Pregnant': 0}"
GDS5088,"First, second and third trimester pregnancy: maternal cell-free plasma","Analysis of cell-free plasma from pregnant women during the first, second, third trimesters and immediately post-partum. Results provide insight into a noninvasive means to monitor the expression status of many tissues and measure temporal expression of genes longitudinally during development.",24799715,GPL6244,in situ oligonucleotide,33297,1,48,transformed count,GSE56899,none,data/GEO_v2/datasets/GDS5088.csv,959,development stage,5,"{'pregnancy_trimester 1': 11, 'pregnancy_trimester 2': 11, 'pregnancy_trimester 3': 11, 'Post-Partum': 11, 'Non-Pregnant': 4}","{'pregnancy_trimester 1': 1, 'pregnancy_trimester 2': 1, 'pregnancy_trimester 3': 1, 'Post-Partum': 0, 'Non-Pregnant': 0}"
