name,title,description,pubmed_id,platform,platform_technology_type,feature_count,channel_count,sample_count,value_type,reference_series,order,file_location,num_L1000_genes,target_column,num_classes,class_distribution,true_class_distribution
GDS4392,Hepatitis C virus permissive cell lines Huh7.5 and HRP1 and non-permissive parent cell line Huh7,"Analysis of hepatocyte cell line Huh7, non-permissive to hepatitis C virus (HCV) replication, and permissive cell lines Huh7.5 and HRP1. Results provide insight into host factors lost in cells permissive for HCV replication.",21767813,GPL570,in situ oligonucleotide,54675,1,4,count,GSE25156,none,data/GEO_v2/datasets/GDS4392.csv,958,genotype/variation,2,"{'HCV non-permissive': 2, 'HCV permissive': 2}","{'HCV non-permissive': 2, 'HCV permissive': 2}"
GDS4393,Unresectable colorectal cancer primary or metastatic lesions: training set,"Analysis of primary or metastatic lesions from patients with unresectable colorectal cancer (CRC) prior to FOLFOX6 therapy (oxaliplatin, 5-fluorouracil, leucovorin regimen). Results provide insight into molecular signatures that predict responders to FOLFOX therapy for unresectable CRC.",22095227,GPL570,in situ oligonucleotide,54675,1,54,count,GSE28702,none,data/GEO_v2/datasets/GDS4393.csv,958,specimen,2,"{'metastatic lesion': 21, 'primary lesion': 33}","{'primary lesion': 33, 'metastatic lesion': 21}"
GDS4393,Unresectable colorectal cancer primary or metastatic lesions: training set,"Analysis of primary or metastatic lesions from patients with unresectable colorectal cancer (CRC) prior to FOLFOX6 therapy (oxaliplatin, 5-fluorouracil, leucovorin regimen). Results provide insight into molecular signatures that predict responders to FOLFOX therapy for unresectable CRC.",22095227,GPL570,in situ oligonucleotide,54675,1,54,count,GSE28702,none,data/GEO_v2/datasets/GDS4393.csv,958,individual,2,"{'FOLFOX non-responder': 27, 'FOLFOX responder': 27}","{'FOLFOX non-responder': 27, 'FOLFOX responder': 27}"
GDS4395,External beam radiation therapy effect on prostate cancer patients: peripheral white blood cells,"Analysis of peripheral blood from men with non-metastatic prostate cancer (PC) on days 1, 7, 14, 21, 42 of external beam radiation therapy (EBRT), and at 30 days post-EBRT. Fatigue is a common side effect of EBRT. Results provide insight into molecular basis of fatigue in men with PC during EBRT.",23022913,GPL570,in situ oligonucleotide,54675,1,80,count,GSE30174,none,data/GEO_v2/datasets/GDS4395.csv,958,protocol,2,"{'untreated': 20, 'external beam radiation therapy': 60}","{'external beam radiation therapy': 60, 'untreated': 20}"
GDS4395,External beam radiation therapy effect on prostate cancer patients: peripheral white blood cells,"Analysis of peripheral blood from men with non-metastatic prostate cancer (PC) on days 1, 7, 14, 21, 42 of external beam radiation therapy (EBRT), and at 30 days post-EBRT. Fatigue is a common side effect of EBRT. Results provide insight into molecular basis of fatigue in men with PC during EBRT.",23022913,GPL570,in situ oligonucleotide,54675,1,80,count,GSE30174,none,data/GEO_v2/datasets/GDS4395.csv,958,time,8,"{'control': 10, 'baseline': 10, 'day 1': 10, 'day 7': 10, 'day 14': 10, 'day 21': 10, 'day 42': 10, 'day 72 (30d post EBRT)': 10}","{'control': 10, 'baseline': 10, 'day 1': 10, 'day 7': 10, 'day 14': 10, 'day 21': 10, 'day 42': 10, 'day 72 (30d post EBRT)': 10}"
GDS4395,External beam radiation therapy effect on prostate cancer patients: peripheral white blood cells,"Analysis of peripheral blood from men with non-metastatic prostate cancer (PC) on days 1, 7, 14, 21, 42 of external beam radiation therapy (EBRT), and at 30 days post-EBRT. Fatigue is a common side effect of EBRT. Results provide insight into molecular basis of fatigue in men with PC during EBRT.",23022913,GPL570,in situ oligonucleotide,54675,1,80,count,GSE30174,none,data/GEO_v2/datasets/GDS4395.csv,958,individual,20,"{'2': 7, '4': 7, '5': 7, '6': 7, '8': 7, '10': 7, '11': 7, '13': 7, 'P1': 7, 'P2': 7, 'matched healthy control  2': 1, 'matched healthy control 4': 1, 'matched healthy control 5': 1, 'matched healthy control 6': 1, 'matched healthy control 8': 1, 'matched healthy control 10': 1, 'matched healthy control 11': 1, 'matched healthy control 13': 1, 'matched healthy control P1': 1, 'matched healthy control P2': 1}","{'2': 7, '4': 7, 'P1': 7, '13': 7, '11': 7, '10': 7, '8': 7, '6': 7, '5': 7, 'P2': 7, 'matched healthy control 4': 1, 'matched healthy control P2': 1, 'matched healthy control P1': 1, 'matched healthy control 13': 1, 'matched healthy control 11': 1, 'matched healthy control 10': 1, 'matched healthy control 8': 1, 'matched healthy control 6': 1, 'matched healthy control 5': 1, 'matched healthy control  2': 1}"
GDS4396,Unresectable colorectal cancer primary or metastatic lesions: test  set,"Analysis of primary or metastatic lesions from patients with unresectable colorectal cancer (CRC) prior to FOLFOX6 therapy (oxaliplatin, 5-fluorouracil, leucovorin regimen). Results provide insight into molecular signatures that predict responders to FOLFOX therapy for unresectable CRC.",22095227,GPL570,in situ oligonucleotide,54675,1,29,count,GSE28702,none,data/GEO_v2/datasets/GDS4396.csv,958,specimen,2,"{'metastatic lesion': 6, 'primary lesion': 23}","{'primary lesion': 23, 'metastatic lesion': 6}"
GDS4396,Unresectable colorectal cancer primary or metastatic lesions: test  set,"Analysis of primary or metastatic lesions from patients with unresectable colorectal cancer (CRC) prior to FOLFOX6 therapy (oxaliplatin, 5-fluorouracil, leucovorin regimen). Results provide insight into molecular signatures that predict responders to FOLFOX therapy for unresectable CRC.",22095227,GPL570,in situ oligonucleotide,54675,1,29,count,GSE28702,none,data/GEO_v2/datasets/GDS4396.csv,958,individual,2,"{'FOLFOX responder': 15, 'FOLFOX non-responder': 14}","{'FOLFOX responder': 15, 'FOLFOX non-responder': 14}"
GDS4397,5-aza-2’-deoxycytidine effect on colorectal cancer cell lines,"Analysis of colorectal cancer (CRC) cell lines treated with 5-aza-2’-deoxycytidine (5-aza-dC). 5-aza-dC, a DNA methylation inhibitor, was used to reactivate silenced genes in the CRC cell lines. Results provide insight into the molecular mechanisms underlying epigenetic alterations in CRC.",22399497,GPL570,in situ oligonucleotide,54675,1,10,transformed count,GSE32323,none,data/GEO_v2/datasets/GDS4397.csv,958,cell line,5,"{'COLO320': 2, 'HCT116': 2, 'HT29': 2, 'RKO': 2, 'SW480': 2}","{'COLO320': 2, 'HCT116': 2, 'HT29': 2, 'RKO': 2, 'SW480': 2}"
GDS4397,5-aza-2’-deoxycytidine effect on colorectal cancer cell lines,"Analysis of colorectal cancer (CRC) cell lines treated with 5-aza-2’-deoxycytidine (5-aza-dC). 5-aza-dC, a DNA methylation inhibitor, was used to reactivate silenced genes in the CRC cell lines. Results provide insight into the molecular mechanisms underlying epigenetic alterations in CRC.",22399497,GPL570,in situ oligonucleotide,54675,1,10,transformed count,GSE32323,none,data/GEO_v2/datasets/GDS4397.csv,958,agent,2,"{""5-aza-2'-deoxycytidine"": 5, 'control': 5}","{""5-aza-2'-deoxycytidine"": 5, 'control': 5}"
GDS4399,Polycystic ovary syndrome: granulosa cells,"Analysis of granulosa cells from ovarian aspirates from polycystic ovary syndrome (PCOS) women undergoing in vitro fertilization. PCOS is an endocrine disorder associated with greater risk for infertility, diabetes and cardiovascular diseases. Results provide insight into molecular basis of PCOS.",22904171,GPL570,in situ oligonucleotide,54675,1,10,count,GSE34526,none,data/GEO_v2/datasets/GDS4399.csv,958,disease state,2,"{'control': 3, 'polycystic ovary syndrome': 7}","{'polycystic ovary syndrome': 7, 'control': 3}"
GDS4400,Fibroblast-derived induced pluripotent stem cells harboring pathogenic leucine-rich repeat kinase 2 mutation,Analysis of IPSCs generated from LRRK2 (Gly2019Ser) mutation-bearing patient fibroblasts by cell reprogramming. The LRRK2 (G2019S) mutation causes familial Parkinson's disease (PD). Results provide insight into the molecular mechanisms underlying PD.,23075850,GPL571,in situ oligonucleotide,22277,1,14,transformed count,GSE33298,none,data/GEO_v2/datasets/GDS4400.csv,958,cell type,3,"{'fibroblast': 6, 'iPSC': 6, 'ESC': 2}","{'fibroblast': 6, 'iPSC': 6, 'ESC': 2}"
GDS4400,Fibroblast-derived induced pluripotent stem cells harboring pathogenic leucine-rich repeat kinase 2 mutation,Analysis of IPSCs generated from LRRK2 (Gly2019Ser) mutation-bearing patient fibroblasts by cell reprogramming. The LRRK2 (G2019S) mutation causes familial Parkinson's disease (PD). Results provide insight into the molecular mechanisms underlying PD.,23075850,GPL571,in situ oligonucleotide,22277,1,14,transformed count,GSE33298,none,data/GEO_v2/datasets/GDS4400.csv,958,genotype/variation,3,"{'LRRK2 wildtype': 6, 'LRRK2 mutant GS/WT': 4, 'LRRK2 mutant GS/GS': 4}","{'LRRK2 wildtype': 6, 'LRRK2 mutant GS/WT': 4, 'LRRK2 mutant GS/GS': 4}"
GDS4401,H9 hESC-derived neural stem cells harboring pathogenic leucine-rich repeat kinase 2 mutation,Analysis of LRRK2 (Gly2019Ser) mutant neural stem cells (NSC) treated with LRRK2 kinase specific inhibitor LRRK2-IN-1. The LRRK2 (G2019S) mutation causes familial Parkinson's disease. Results provide insight into molecular basis of progressive degeneration of NSCs caused by pathogenic LRRK2.,23075850,GPL571,in situ oligonucleotide,22277,1,9,count,GSE36321,none,data/GEO_v2/datasets/GDS4401.csv,958,genotype/variation,2,"{'LRRK2 mutant WT/GS': 6, 'LRRK2 wildtype': 3}","{'LRRK2 mutant WT/GS': 6, 'LRRK2 wildtype': 3}"
GDS4401,H9 hESC-derived neural stem cells harboring pathogenic leucine-rich repeat kinase 2 mutation,Analysis of LRRK2 (Gly2019Ser) mutant neural stem cells (NSC) treated with LRRK2 kinase specific inhibitor LRRK2-IN-1. The LRRK2 (G2019S) mutation causes familial Parkinson's disease. Results provide insight into molecular basis of progressive degeneration of NSCs caused by pathogenic LRRK2.,23075850,GPL571,in situ oligonucleotide,22277,1,9,count,GSE36321,none,data/GEO_v2/datasets/GDS4401.csv,958,agent,2,"{'LRRK2-IN-1 inhibitor': 3, 'untreated': 6}","{'untreated': 6, 'LRRK2-IN-1 inhibitor': 3}"
GDS4403,Endothelial progenitor cells from cord blood and adult peripheral blood,Analysis of outgrown endothelial progenitor cells (EPC) isolated from 2 different sources: cord blood or adult peripheral blood. EPC from these different anatomic locations possess unique biological properties. Results provide insight into the underlying molecular mechanisms of these properties.,22943456,GPL570,in situ oligonucleotide,54675,1,4,transformed count,GSE39763,none,data/GEO_v2/datasets/GDS4403.csv,958,tissue,2,"{'cord blood': 2, 'peripheral blood': 2}","{'cord blood': 2, 'peripheral blood': 2}"
GDS4404,Facioscapulohumeral muscular dystrophy: bicep and deltoid muscles,Analysis of biceps and deltoids of facioscapulohumeral muscular dystrophy (FSHD) subjects and their unaffected first-degree relatives. FSHD is progressive neuromuscular disorder affecting biceps more severely than deltoid muscles. Results provide insight into molecular basis of FSHD pathogenesis.,22988124,GPL6244,in situ oligonucleotide,33297,1,50,transformed count,GSE36398,none,data/GEO_v2/datasets/GDS4404.csv,959,tissue,2,"{'bicep': 25, 'deltoid': 25}","{'bicep': 25, 'deltoid': 25}"
GDS4404,Facioscapulohumeral muscular dystrophy: bicep and deltoid muscles,Analysis of biceps and deltoids of facioscapulohumeral muscular dystrophy (FSHD) subjects and their unaffected first-degree relatives. FSHD is progressive neuromuscular disorder affecting biceps more severely than deltoid muscles. Results provide insight into molecular basis of FSHD pathogenesis.,22988124,GPL6244,in situ oligonucleotide,33297,1,50,transformed count,GSE36398,none,data/GEO_v2/datasets/GDS4404.csv,959,disease state,2,"{'facioscapulohumeral muscular dystrophy': 26, 'control': 24}","{'facioscapulohumeral muscular dystrophy': 26, 'control': 24}"
GDS4404,Facioscapulohumeral muscular dystrophy: bicep and deltoid muscles,Analysis of biceps and deltoids of facioscapulohumeral muscular dystrophy (FSHD) subjects and their unaffected first-degree relatives. FSHD is progressive neuromuscular disorder affecting biceps more severely than deltoid muscles. Results provide insight into molecular basis of FSHD pathogenesis.,22988124,GPL6244,in situ oligonucleotide,33297,1,50,transformed count,GSE36398,none,data/GEO_v2/datasets/GDS4404.csv,959,other,11,"{'cohort 03': 4, 'cohort 07': 4, 'cohort  09': 4, 'cohort 12': 8, 'cohort 13': 4, 'cohort 18': 4, 'cohort 19': 4, 'cohort 15': 4, 'cohort 20': 4, 'cohort 21': 6, 'cohort 22': 4}","{'cohort 12': 8, 'cohort 21': 6, 'cohort 03': 4, 'cohort 07': 4, 'cohort  09': 4, 'cohort 13': 4, 'cohort 18': 4, 'cohort 19': 4, 'cohort 15': 4, 'cohort 20': 4, 'cohort 22': 4}"
GDS4404,Facioscapulohumeral muscular dystrophy: bicep and deltoid muscles,Analysis of biceps and deltoids of facioscapulohumeral muscular dystrophy (FSHD) subjects and their unaffected first-degree relatives. FSHD is progressive neuromuscular disorder affecting biceps more severely than deltoid muscles. Results provide insight into molecular basis of FSHD pathogenesis.,22988124,GPL6244,in situ oligonucleotide,33297,1,50,transformed count,GSE36398,none,data/GEO_v2/datasets/GDS4404.csv,959,individual,25,"{'03A': 2, '03U': 2, '07A': 2, '07U': 2, '09A': 2, '09U': 2, '12A': 2, '12B': 2, '12U': 2, '12V': 2, '13B': 2, '13U': 2, '18A': 2, '18U': 2, '19A': 2, '19U': 2, '15A': 2, '15V': 2, '20A': 2, '20U': 2, '21A': 2, '21B': 2, '21U': 2, '22A': 2, '22U': 2}","{'03A': 2, '03U': 2, '21U': 2, '20U': 2, '15V': 2, '19U': 2, '18U': 2, '13U': 2, '12V': 2, '12U': 2, '09U': 2, '07U': 2, '22A': 2, '07A': 2, '21B': 2, '21A': 2, '20A': 2, '15A': 2, '19A': 2, '18A': 2, '13B': 2, '12B': 2, '12A': 2, '09A': 2, '22U': 2}"
GDS4407,Biallelic CEBPA-mutated acute myeloid leukemia with multilineage dysplasia: peripheral blood mononuclear cells,"Analysis of PBMCs from biallelic CEBPA (encoding CCAAT/enhancer binding protein)-mutated, acute myeloid leukemia (AML) patients with or without multilineage dysplasia (MLD). Cases without CEBPA mutations also examined.  Results provide insight into the classification of CEBPA-mutated AML patients.",22442349,GPL570,in situ oligonucleotide,54675,1,30,transformed count,GSE33223,none,data/GEO_v2/datasets/GDS4407.csv,958,disease state,3,"{'biallelic AML, MLD-negative': 11, 'biallelic AML, MLD-positive': 9, 'control': 10}","{'biallelic AML, MLD-negative': 11, 'control': 10, 'biallelic AML, MLD-positive': 9}"
GDS4407,Biallelic CEBPA-mutated acute myeloid leukemia with multilineage dysplasia: peripheral blood mononuclear cells,"Analysis of PBMCs from biallelic CEBPA (encoding CCAAT/enhancer binding protein)-mutated, acute myeloid leukemia (AML) patients with or without multilineage dysplasia (MLD). Cases without CEBPA mutations also examined.  Results provide insight into the classification of CEBPA-mutated AML patients.",22442349,GPL570,in situ oligonucleotide,54675,1,30,transformed count,GSE33223,none,data/GEO_v2/datasets/GDS4407.csv,958,genotype/variation,2,"{'CEBPA wild-type': 10, 'biallelic CEBPA mutated': 20}","{'biallelic CEBPA mutated': 20, 'CEBPA wild-type': 10}"
GDS4409,Infantile-onset Pompe response to recombinant human lysosomal acid alpha-glucosidase (rhGAA) treatment: quadriceps,"Analysis of quadriceps biopsies from infantile-onset Pompe disease patients treated with recombinant human lysosomal acid alpha-glucosidase (rhGAA, Myozyme) for up to 52 weeks. Results provide insight into molecular mechanisms underlying the response to therapy (positive vs. poor clinical outcome).",22658377,GPL570,in situ oligonucleotide,54675,1,39,transformed count,GSE38680,none,data/GEO_v2/datasets/GDS4409.csv,958,individual,18,"{'patient 1': 3, 'patient 2': 3, 'patient 3': 3, 'patient 4': 3, 'patient 5': 3, 'patient 6': 3, 'patient 7': 3, 'patient 8': 3, 'patient 9': 3, 'patient 10': 3, 'patient 11': 2, 'control 1': 1, 'control 2': 1, 'control 3': 1, 'control 4': 1, 'control 5': 1, 'control 6': 1, 'control 7': 1}","{'patient 1': 3, 'patient 7': 3, 'patient 2': 3, 'patient 9': 3, 'patient 8': 3, 'patient 10': 3, 'patient 6': 3, 'patient 5': 3, 'patient 4': 3, 'patient 3': 3, 'patient 11': 2, 'control 1': 1, 'control 2': 1, 'control 3': 1, 'control 4': 1, 'control 5': 1, 'control 6': 1, 'control 7': 1}"
